pareja,env_parent,fine_parent,align,n_bands,banda_idx,centro_hz,edge_lo_hz,edge_hi_hz,rms_db_abs,rms_db_rel_pico,es_huerfana,n_huerfanas_bandpass_grupo,n_huerfanas_ref_envolvente_grupo,coincide_con_referencia_grupo
trueno_hecho_de_canica,trueno,canica,False,24,2,130.57,118.38,144.01,-41.137,-4.5227,False,14,14,True
trueno_hecho_de_canica,trueno,canica,False,24,3,158.83,144.01,175.18,-38.485,-1.8707,False,14,14,True
trueno_hecho_de_canica,trueno,canica,False,24,4,193.21,175.18,213.1,-38.1,-1.4857,False,14,14,True
trueno_hecho_de_canica,trueno,canica,False,24,5,235.04,213.1,259.23,-37.3901,-0.7758,False,14,14,True
trueno_hecho_de_canica,trueno,canica,False,24,6,285.91,259.23,315.34,-36.6143,0.0,False,14,14,True
trueno_hecho_de_canica,trueno,canica,False,24,7,347.8,315.34,383.6,-37.9944,-1.3801,False,14,14,True
trueno_hecho_de_canica,trueno,canica,False,24,8,423.09,383.6,466.64,-43.3633,-6.749,False,14,14,True
trueno_hecho_de_canica,trueno,canica,False,24,9,514.67,466.64,567.65,-53.4934,-16.8791,False,14,14,True
trueno_hecho_de_canica,trueno,canica,False,24,10,626.08,567.65,690.53,-65.9072,-29.2929,True,14,14,True
trueno_hecho_de_canica,trueno,canica,False,24,11,761.6,690.53,840.0,-79.6981,-43.0838,True,14,14,True
trueno_hecho_de_canica,trueno,canica,False,24,12,926.46,840.0,1021.83,-86.7813,-50.1669,True,14,14,True
trueno_hecho_de_canica,trueno,canica,False,24,13,1127.01,1021.83,1243.02,-90.225,-53.6107,True,14,14,True
trueno_hecho_de_canica,trueno,canica,False,24,14,1370.97,1243.02,1512.09,-93.5962,-56.9818,True,14,14,True
trueno_hecho_de_canica,trueno,canica,False,24,15,1667.73,1512.09,1839.4,-98.941,-62.3267,True,14,14,True
trueno_hecho_de_canica,trueno,canica,False,24,16,2028.73,1839.4,2237.56,-104.9836,-68.3693,True,14,14,True
trueno_hecho_de_canica,trueno,canica,False,24,17,2467.88,2237.56,2721.91,-105.5504,-68.9361,True,14,14,True
trueno_hecho_de_canica,trueno,canica,False,24,18,3002.09,2721.91,3311.11,-107.8731,-71.2588,True,14,14,True
trueno_hecho_de_canica,trueno,canica,False,24,19,3651.93,3311.11,4027.84,-115.5164,-78.9021,True,14,14,True
trueno_hecho_de_canica,trueno,canica,False,24,20,4442.44,4027.84,4899.72,-117.3719,-80.7575,True,14,14,True
trueno_hecho_de_canica,trueno,canica,False,24,21,5404.07,4899.72,5960.33,-124.4799,-87.8656,True,14,14,True
trueno_hecho_de_canica,trueno,canica,False,24,22,6573.85,5960.33,7250.53,-127.2417,-90.6273,True,14,14,True
trueno_hecho_de_canica,trueno,canica,False,24,23,7996.85,7250.53,8820.0,-132.2996,-95.6853,True,14,14,True
trueno_hecho_de_canica,trueno,canica,False,32,0,86.1,80.0,92.66,-42.358,-4.4035,False,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,1,99.73,92.66,107.33,-42.0474,-4.0929,False,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,2,115.52,107.33,124.33,-40.9674,-3.0129,False,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,3,133.81,124.33,144.01,-42.4107,-4.4562,False,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,4,154.99,144.01,166.81,-39.9403,-1.9858,False,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,5,179.52,166.81,193.21,-39.3679,-1.4134,False,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,6,207.94,193.21,223.8,-39.342,-1.3875,False,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,7,240.86,223.8,259.23,-38.5405,-0.586,False,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,8,279.0,259.23,300.27,-37.9545,0.0,False,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,9,323.16,300.27,347.8,-38.7222,-0.7677,False,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,10,374.32,347.8,402.86,-40.2469,-2.2924,False,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,11,433.58,402.86,466.64,-45.7844,-7.8299,False,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,12,502.22,466.64,540.51,-53.7439,-15.7894,False,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,13,581.73,540.51,626.08,-62.6787,-24.7242,False,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,14,673.82,626.08,725.2,-73.0991,-35.1446,True,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,15,780.49,725.2,840.0,-82.1552,-44.2007,True,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,16,904.05,840.0,972.98,-87.2604,-49.3059,True,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,17,1047.17,972.98,1127.01,-90.1355,-52.181,True,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,18,1212.94,1127.01,1305.43,-92.2895,-54.3349,True,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,19,1404.96,1305.43,1512.09,-95.0383,-57.0838,True,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,20,1627.38,1512.09,1751.46,-98.8746,-60.9201,True,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,21,1885.01,1751.46,2028.73,-103.6013,-65.6468,True,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,22,2183.42,2028.73,2349.9,-105.4337,-67.4791,True,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,23,2529.08,2349.9,2721.91,-105.7285,-67.7739,True,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,24,2929.45,2721.91,3152.81,-107.3251,-69.3706,True,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,25,3393.21,3152.81,3651.93,-111.8983,-73.9438,True,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,26,3930.38,3651.93,4230.06,-114.6181,-76.6635,True,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,27,4552.6,4230.06,4899.72,-116.0423,-78.0877,True,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,28,5273.31,4899.72,5675.39,-121.7507,-83.7961,True,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,29,6108.12,5675.39,6573.85,-123.318,-85.3635,True,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,30,7075.09,6573.85,7614.55,-128.6012,-90.6467,True,18,18,True
trueno_hecho_de_canica,trueno,canica,False,32,31,8195.14,7614.55,8820.0,-131.0237,-93.0692,True,18,18,True
trueno_hecho_de_canica,trueno,canica,True,2,0,259.23,80.0,840.0,-29.0514,0.0,False,1,1,True
trueno_hecho_de_canica,trueno,canica,True,2,1,2721.91,840.0,8820.0,-84.8233,-55.7719,True,1,1,True
trueno_hecho_de_canica,trueno,canica,True,4,0,144.01,80.0,259.23,-31.3467,0.0,False,2,2,True
trueno_hecho_de_canica,trueno,canica,True,4,1,466.64,259.23,840.0,-33.986,-2.6393,False,2,2,True
trueno_hecho_de_canica,trueno,canica,True,4,2,1512.09,840.0,2721.91,-87.6381,-56.2914,True,2,2,True
trueno_hecho_de_canica,trueno,canica,True,4,3,4899.72,2721.91,8820.0,-116.1767,-84.8301,True,2,2,True
trueno_hecho_de_canica,trueno,canica,True,6,0,118.38,80.0,175.18,-34.102,-2.6761,False,3,3,True
trueno_hecho_de_canica,trueno,canica,True,6,1,259.23,175.18,383.6,-31.4259,0.0,False,3,3,True
trueno_hecho_de_canica,trueno,canica,True,6,2,567.65,383.6,840.0,-43.4335,-12.0076,False,3,3,True
trueno_hecho_de_canica,trueno,canica,True,6,3,1243.02,840.0,1839.4,-87.7706,-56.3447,True,3,3,True
trueno_hecho_de_canica,trueno,canica,True,6,4,2721.91,1839.4,4027.84,-116.4586,-85.0327,True,3,3,True
trueno_hecho_de_canica,trueno,canica,True,6,5,5960.33,4027.84,8820.0,-126.0676,-94.6417,True,3,3,True
trueno_hecho_de_canica,trueno,canica,True,8,0,107.33,80.0,144.01,-35.9125,-2.7392,False,4,4,True
trueno_hecho_de_canica,trueno,canica,True,8,1,193.21,144.01,259.23,-33.1733,0.0,False,4,4,True
trueno_hecho_de_canica,trueno,canica,True,8,2,347.8,259.23,466.64,-33.7368,-0.5635,False,4,4,True
trueno_hecho_de_canica,trueno,canica,True,8,3,626.08,466.64,840.0,-53.5842,-20.4109,False,4,4,True
trueno_hecho_de_canica,trueno,canica,True,8,4,1127.01,840.0,1512.09,-87.0742,-53.9009,True,4,4,True
trueno_hecho_de_canica,trueno,canica,True,8,5,2028.73,1512.09,2721.91,-103.6429,-70.4696,True,4,4,True
trueno_hecho_de_canica,trueno,canica,True,8,6,3651.93,2721.91,4899.72,-112.1441,-78.9708,True,4,4,True
trueno_hecho_de_canica,trueno,canica,True,8,7,6573.85,4899.72,8820.0,-135.7843,-102.611,True,4,4,True
trueno_hecho_de_canica,trueno,canica,True,12,0,97.32,80.0,118.38,-37.5551,-3.2983,False,7,7,True
trueno_hecho_de_canica,trueno,canica,True,12,1,144.01,118.38,175.18,-36.6283,-2.3715,False,7,7,True
trueno_hecho_de_canica,trueno,canica,True,12,2,213.1,175.18,259.23,-34.7207,-0.4639,False,7,7,True
trueno_hecho_de_canica,trueno,canica,True,12,3,315.34,259.23,383.6,-34.2568,0.0,False,7,7,True
trueno_hecho_de_canica,trueno,canica,True,12,4,466.64,383.6,567.65,-43.1388,-8.882,False,7,7,True
trueno_hecho_de_canica,trueno,canica,True,12,5,690.53,567.65,840.0,-65.8828,-31.626,True,7,7,True
trueno_hecho_de_canica,trueno,canica,True,12,6,1021.83,840.0,1243.02,-86.3591,-52.1023,True,7,7,True
trueno_hecho_de_canica,trueno,canica,True,12,7,1512.09,1243.02,1839.4,-94.3161,-60.0593,True,7,7,True
trueno_hecho_de_canica,trueno,canica,True,12,8,2237.56,1839.4,2721.91,-108.0017,-73.7449,True,7,7,True
trueno_hecho_de_canica,trueno,canica,True,12,9,3311.11,2721.91,4027.84,-112.032,-77.7752,True,7,7,True
trueno_hecho_de_canica,trueno,canica,True,12,10,4899.72,4027.84,5960.33,-120.8107,-86.554,True,7,7,True
trueno_hecho_de_canica,trueno,canica,True,12,11,7250.53,5960.33,8820.0,-130.5024,-96.2456,True,7,7,True
trueno_hecho_de_canica,trueno,canica,True,16,0,92.66,80.0,107.33,-39.3723,-4.1524,False,9,9,True
trueno_hecho_de_canica,trueno,canica,True,16,1,124.33,107.33,144.01,-38.6462,-3.4264,False,9,9,True
trueno_hecho_de_canica,trueno,canica,True,16,2,166.81,144.01,193.21,-36.5551,-1.3353,False,9,9,True
trueno_hecho_de_canica,trueno,canica,True,16,3,223.8,193.21,259.23,-35.8762,-0.6563,False,9,9,True
trueno_hecho_de_canica,trueno,canica,True,16,4,300.27,259.23,347.8,-35.2198,0.0,False,9,9,True
trueno_hecho_de_canica,trueno,canica,True,16,5,402.86,347.8,466.64,-39.298,-4.0782,False,9,9,True
trueno_hecho_de_canica,trueno,canica,True,16,6,540.51,466.64,626.08,-53.4588,-18.239,False,9,9,True
trueno_hecho_de_canica,trueno,canica,True,16,7,725.2,626.08,840.0,-72.8477,-37.6279,True,9,9,True
trueno_hecho_de_canica,trueno,canica,True,16,8,972.98,840.0,1127.01,-86.3221,-51.1022,True,9,9,True
trueno_hecho_de_canica,trueno,canica,True,16,9,1305.43,1127.01,1512.09,-91.5247,-56.3049,True,9,9,True
trueno_hecho_de_canica,trueno,canica,True,16,10,1751.46,1512.09,2028.73,-100.2063,-64.9864,True,9,9,True
trueno_hecho_de_canica,trueno,canica,True,16,11,2349.9,2028.73,2721.91,-106.3156,-71.0957,True,9,9,True
trueno_hecho_de_canica,trueno,canica,True,16,12,3152.81,2721.91,3651.93,-110.2872,-75.0673,True,9,9,True
trueno_hecho_de_canica,trueno,canica,True,16,13,4230.06,3651.93,4899.72,-121.6521,-86.4323,True,9,9,True
trueno_hecho_de_canica,trueno,canica,True,16,14,5675.39,4899.72,6573.85,-126.3832,-91.1634,True,9,9,True
trueno_hecho_de_canica,trueno,canica,True,16,15,7614.55,6573.85,8820.0,-134.4665,-99.2466,True,9,9,True
trueno_hecho_de_canica,trueno,canica,True,24,0,88.23,80.0,97.32,-41.3039,-4.6896,False,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,1,107.33,97.32,118.38,-39.7537,-3.1394,False,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,2,130.57,118.38,144.01,-41.137,-4.5227,False,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,3,158.83,144.01,175.18,-38.485,-1.8707,False,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,4,193.21,175.18,213.1,-38.1,-1.4857,False,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,5,235.04,213.1,259.23,-37.3901,-0.7758,False,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,6,285.91,259.23,315.34,-36.6143,0.0,False,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,7,347.8,315.34,383.6,-37.9944,-1.3801,False,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,8,423.09,383.6,466.64,-43.3633,-6.749,False,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,9,514.67,466.64,567.65,-53.4934,-16.8791,False,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,10,626.08,567.65,690.53,-65.9072,-29.2929,True,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,11,761.6,690.53,840.0,-79.6981,-43.0838,True,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,12,926.46,840.0,1021.83,-86.7813,-50.1669,True,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,13,1127.01,1021.83,1243.02,-90.225,-53.6107,True,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,14,1370.97,1243.02,1512.09,-93.5962,-56.9818,True,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,15,1667.73,1512.09,1839.4,-98.941,-62.3267,True,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,16,2028.73,1839.4,2237.56,-104.9836,-68.3693,True,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,17,2467.88,2237.56,2721.91,-105.5504,-68.9361,True,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,18,3002.09,2721.91,3311.11,-107.8731,-71.2588,True,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,19,3651.93,3311.11,4027.84,-115.5164,-78.9021,True,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,20,4442.44,4027.84,4899.72,-117.3719,-80.7575,True,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,21,5404.07,4899.72,5960.33,-124.4799,-87.8656,True,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,22,6573.85,5960.33,7250.53,-127.2417,-90.6273,True,14,14,True
trueno_hecho_de_canica,trueno,canica,True,24,23,7996.85,7250.53,8820.0,-132.2996,-95.6853,True,14,14,True
trueno_hecho_de_canica,trueno,canica,True,32,0,86.1,80.0,92.66,-42.358,-4.4035,False,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,1,99.73,92.66,107.33,-42.0474,-4.0929,False,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,2,115.52,107.33,124.33,-40.9674,-3.0129,False,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,3,133.81,124.33,144.01,-42.4107,-4.4562,False,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,4,154.99,144.01,166.81,-39.9403,-1.9858,False,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,5,179.52,166.81,193.21,-39.3679,-1.4134,False,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,6,207.94,193.21,223.8,-39.342,-1.3875,False,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,7,240.86,223.8,259.23,-38.5405,-0.586,False,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,8,279.0,259.23,300.27,-37.9545,0.0,False,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,9,323.16,300.27,347.8,-38.7222,-0.7677,False,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,10,374.32,347.8,402.86,-40.2469,-2.2924,False,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,11,433.58,402.86,466.64,-45.7844,-7.8299,False,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,12,502.22,466.64,540.51,-53.7439,-15.7894,False,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,13,581.73,540.51,626.08,-62.6787,-24.7242,False,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,14,673.82,626.08,725.2,-73.0991,-35.1446,True,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,15,780.49,725.2,840.0,-82.1552,-44.2007,True,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,16,904.05,840.0,972.98,-87.2604,-49.3059,True,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,17,1047.17,972.98,1127.01,-90.1355,-52.181,True,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,18,1212.94,1127.01,1305.43,-92.2895,-54.3349,True,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,19,1404.96,1305.43,1512.09,-95.0383,-57.0838,True,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,20,1627.38,1512.09,1751.46,-98.8746,-60.9201,True,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,21,1885.01,1751.46,2028.73,-103.6013,-65.6468,True,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,22,2183.42,2028.73,2349.9,-105.4337,-67.4791,True,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,23,2529.08,2349.9,2721.91,-105.7285,-67.7739,True,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,24,2929.45,2721.91,3152.81,-107.3251,-69.3706,True,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,25,3393.21,3152.81,3651.93,-111.8983,-73.9438,True,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,26,3930.38,3651.93,4230.06,-114.6181,-76.6635,True,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,27,4552.6,4230.06,4899.72,-116.0423,-78.0877,True,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,28,5273.31,4899.72,5675.39,-121.7507,-83.7961,True,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,29,6108.12,5675.39,6573.85,-123.318,-85.3635,True,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,30,7075.09,6573.85,7614.55,-128.6012,-90.6467,True,18,18,True
trueno_hecho_de_canica,trueno,canica,True,32,31,8195.14,7614.55,8820.0,-131.0237,-93.0692,True,18,18,True
oceano_hecho_de_campana,oceano,campana_tela,False,2,0,259.23,80.0,840.0,-28.1274,-5.5983,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,2,1,2721.91,840.0,8820.0,-22.5292,0.0,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,4,0,144.01,80.0,259.23,-35.0619,-9.7913,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,4,1,466.64,259.23,840.0,-29.1005,-3.8299,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,4,2,1512.09,840.0,2721.91,-25.2706,0.0,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,4,3,4899.72,2721.91,8820.0,-26.4729,-1.2023,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,6,0,118.38,80.0,175.18,-38.432,-12.6364,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,6,1,259.23,175.18,383.6,-33.8197,-8.0241,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,6,2,567.65,383.6,840.0,-30.0197,-4.2242,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,6,3,1243.02,840.0,1839.4,-27.5641,-1.7686,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,6,4,2721.91,1839.4,4027.84,-25.7956,0.0,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,6,5,5960.33,4027.84,8820.0,-30.7351,-4.9395,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,8,0,107.33,80.0,144.01,-40.7317,-13.4746,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,8,1,193.21,144.01,259.23,-36.3973,-9.1402,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,8,2,347.8,259.23,466.64,-33.897,-6.6399,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,8,3,626.08,466.64,840.0,-30.8519,-3.5948,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,8,4,1127.01,840.0,1512.09,-29.0226,-1.7655,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,8,5,2028.73,1512.09,2721.91,-27.6561,-0.399,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,8,6,3651.93,2721.91,4899.72,-27.2571,0.0,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,8,7,6573.85,4899.72,8820.0,-34.3045,-7.0473,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,12,0,97.32,80.0,118.38,-44.7419,-16.1876,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,12,1,144.01,118.38,175.18,-39.639,-11.0847,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,12,2,213.1,175.18,259.23,-37.7897,-9.2354,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,12,3,315.34,259.23,383.6,-36.1254,-7.5711,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,12,4,466.64,383.6,567.65,-34.1186,-5.5644,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,12,5,690.53,567.65,840.0,-32.1148,-3.5605,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,12,6,1021.83,840.0,1243.02,-31.1457,-2.5914,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,12,7,1512.09,1243.02,1839.4,-30.1344,-1.5802,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,12,8,2237.56,1839.4,2721.91,-29.1467,-0.5924,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,12,9,3311.11,2721.91,4027.84,-28.5543,0.0,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,12,10,4899.72,4027.84,5960.33,-31.2238,-2.6695,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,12,11,7250.53,5960.33,8820.0,-39.4814,-10.9271,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,16,0,92.66,80.0,107.33,-46.5485,-16.8397,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,16,1,124.33,107.33,144.01,-41.8121,-12.1033,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,16,2,166.81,144.01,193.21,-40.3129,-10.6042,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,16,3,223.8,193.21,259.23,-38.5854,-8.8767,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,16,4,300.27,259.23,347.8,-37.3308,-7.622,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,16,5,402.86,347.8,466.64,-36.4379,-6.7292,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,16,6,540.51,466.64,626.08,-34.7533,-5.0446,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,16,7,725.2,626.08,840.0,-33.1037,-3.395,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,16,8,972.98,840.0,1127.01,-32.465,-2.7563,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,16,9,1305.43,1127.01,1512.09,-31.5867,-1.878,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,16,10,1751.46,1512.09,2028.73,-30.9871,-1.2784,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,16,11,2349.9,2028.73,2721.91,-30.3109,-0.6022,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,16,12,3152.81,2721.91,3651.93,-29.7087,0.0,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,16,13,4230.06,3651.93,4899.72,-31.0491,-1.3404,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,16,14,5675.39,4899.72,6573.85,-34.8217,-5.1129,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,16,15,7614.55,6573.85,8820.0,-42.6619,-12.9532,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,0,88.23,80.0,97.32,-48.821,-17.4337,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,1,107.33,97.32,118.38,-47.0009,-15.6137,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,2,130.57,118.38,144.01,-42.9309,-11.5436,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,3,158.83,144.01,175.18,-42.2094,-10.8222,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,4,193.21,175.18,213.1,-42.2285,-10.8412,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,5,235.04,213.1,259.23,-39.8261,-8.4388,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,6,285.91,259.23,315.34,-39.4795,-8.0923,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,7,347.8,315.34,383.6,-38.9216,-7.5344,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,8,423.09,383.6,466.64,-37.825,-6.4378,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,9,514.67,466.64,567.65,-36.7135,-5.3262,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,10,626.08,567.65,690.53,-35.8523,-4.465,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,11,761.6,690.53,840.0,-34.4726,-3.0853,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,12,926.46,840.0,1021.83,-34.3193,-2.932,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,13,1127.01,1021.83,1243.02,-34.0254,-2.6381,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,14,1370.97,1243.02,1512.09,-33.1718,-1.7845,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,15,1667.73,1512.09,1839.4,-33.0501,-1.6629,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,16,2028.73,1839.4,2237.56,-32.3008,-0.9135,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,17,2467.88,2237.56,2721.91,-31.8808,-0.4935,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,18,3002.09,2721.91,3311.11,-31.3873,0.0,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,19,3651.93,3311.11,4027.84,-31.8046,-0.4174,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,20,4442.44,4027.84,4899.72,-33.1642,-1.7769,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,21,5404.07,4899.72,5960.33,-35.681,-4.2937,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,22,6573.85,5960.33,7250.53,-40.3891,-9.0018,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,24,23,7996.85,7250.53,8820.0,-46.3204,-14.9332,False,0,0,True
oceano_hecho_de_campana,oceano,campana_tela,False,32,0,86.1,80.0,92.66,-50.391,-17.7594,False,0,0,True
